timestamp,simple-path,time
2021-06-08 14:36:59.34,/master/welcome,441
2021-06-08 14:36:59.728,/master/welcome,318
2021-06-08 14:37:00.485,/master/sign-in,605
2021-06-08 14:37:01.776,/master/welcome,584
2021-06-08 14:37:03.402,/master/welcome,221
2021-06-08 14:37:04.099,/master/welcome,591
2021-06-08 14:37:04.445,/master/welcome,208
2021-06-08 14:37:04.741,/master/welcome,250
2021-06-08 14:37:05.46,/master/sign-in,595
2021-06-08 14:37:06.746,/master/welcome,593
2021-06-08 14:37:07.559,/manager/task/create,594
2021-06-08 14:37:08.985,/manager/task/create,597
2021-06-08 14:37:09.23,/master/welcome,189
2021-06-08 14:37:09.931,/master/welcome,592
2021-06-08 14:37:10.244,/master/welcome,221
2021-06-08 14:37:10.482,/master/welcome,208
2021-06-08 14:37:11.193,/master/sign-in,589
2021-06-08 14:37:12.479,/master/welcome,585
2021-06-08 14:37:13.298,/manager/task/create,596
2021-06-08 14:37:14.801,/manager/task/create,595
2021-06-08 14:37:15.053,/master/welcome,190
2021-06-08 14:37:15.761,/master/welcome,595
2021-06-08 14:37:16.134,/master/welcome,297
2021-06-08 14:37:16.365,/master/welcome,202
2021-06-08 14:37:17.069,/master/sign-in,589
2021-06-08 14:37:18.345,/master/welcome,593
2021-06-08 14:37:19.226,/manager/task/create,598
2021-06-08 14:37:20.759,/manager/task/create,595
2021-06-08 14:37:21.026,/master/welcome,209
2021-06-08 14:37:21.729,/master/welcome,595
2021-06-08 14:37:22.044,/master/welcome,239
2021-06-08 14:37:22.266,/master/welcome,188
2021-06-08 14:37:22.985,/master/sign-in,594
2021-06-08 14:37:24.251,/master/welcome,583
2021-06-08 14:37:25.082,/manager/task/create,595
2021-06-08 14:37:26.626,/manager/task/create,581
2021-06-08 14:37:26.921,/master/welcome,241
2021-06-08 14:37:27.667,/master/welcome,600
2021-06-08 14:37:28.119,/master/welcome,343
2021-06-08 14:37:28.494,/master/welcome,336
2021-06-08 14:37:29.21,/master/sign-in,598
2021-06-08 14:37:30.485,/master/welcome,588
2021-06-08 14:37:31.312,/manager/task/create,593
2021-06-08 14:37:32.884,/manager/task/create,578
2021-06-08 14:37:33.184,/master/welcome,237
2021-06-08 14:37:33.888,/master/welcome,596
2021-06-08 14:37:34.153,/master/welcome,192
2021-06-08 14:37:34.391,/master/welcome,211
2021-06-08 14:37:35.089,/master/sign-in,594
2021-06-08 14:37:36.388,/master/welcome,605
2021-06-08 14:37:37.216,/manager/task/create,597
2021-06-08 14:37:38.758,/manager/task/create,592
2021-06-08 14:37:39.024,/master/welcome,205
2021-06-08 14:37:39.776,/master/welcome,595
2021-06-08 14:37:40.04,/master/welcome,192
2021-06-08 14:37:40.274,/master/welcome,206
2021-06-08 14:37:40.98,/master/sign-in,595
2021-06-08 14:37:42.262,/master/welcome,594
2021-06-08 14:37:43.09,/manager/task/create,595
2021-06-08 14:37:45.061,/manager/task/create,593
2021-06-08 14:37:45.344,/master/welcome,222
2021-06-08 14:37:46.049,/master/welcome,596
2021-06-08 14:37:46.315,/master/welcome,190
2021-06-08 14:37:46.575,/master/welcome,228
2021-06-08 14:37:47.287,/master/sign-in,594
2021-06-08 14:37:48.569,/master/welcome,594
2021-06-08 14:37:49.38,/manager/task/create,595
2021-06-08 14:37:50.939,/manager/task/create,592
2021-06-08 14:37:51.204,/master/welcome,205
2021-06-08 14:37:51.913,/master/welcome,597
2021-06-08 14:37:52.208,/master/welcome,212
2021-06-08 14:37:52.448,/master/welcome,205
2021-06-08 14:37:53.147,/master/sign-in,596
2021-06-08 14:37:54.415,/master/welcome,596
2021-06-08 14:37:55.23,/manager/task/create,593
2021-06-08 14:37:56.79,/manager/task/create,594
2021-06-08 14:37:57.041,/master/welcome,189
2021-06-08 14:37:57.849,/master/welcome,684
2021-06-08 14:37:58.113,/master/welcome,188
2021-06-08 14:37:58.371,/master/welcome,225
2021-06-08 14:37:59.068,/master/sign-in,594
2021-06-08 14:38:00.323,/master/welcome,582
2021-06-08 14:38:01.149,/manager/task/create,593
2021-06-08 14:38:02.682,/manager/task/create,597
2021-06-08 14:38:02.948,/master/welcome,206
2021-06-08 14:38:03.65,/master/welcome,597
2021-06-08 14:38:03.916,/master/welcome,191
2021-06-08 14:38:04.134,/master/welcome,188
2021-06-08 14:38:04.839,/master/sign-in,595
2021-06-08 14:38:06.168,/master/welcome,599
2021-06-08 14:38:07.004,/manager/task/create,586
2021-06-08 14:38:08.542,/manager/task/create,585
2021-06-08 14:38:08.822,/master/welcome,219
2021-06-08 14:38:09.542,/master/welcome,597
2021-06-08 14:38:09.824,/master/welcome,206
2021-06-08 14:38:10.057,/master/welcome,200
2021-06-08 14:38:10.756,/master/sign-in,589
2021-06-08 14:38:12.031,/master/welcome,591
2021-06-08 14:38:12.846,/manager/task/create,593
2021-06-08 14:38:14.42,/manager/task/create,595
2021-06-08 14:38:14.688,/master/welcome,210
2021-06-08 14:38:15.413,/master/welcome,599
2021-06-08 14:38:15.708,/master/welcome,219
2021-06-08 14:38:15.946,/master/welcome,209
2021-06-08 14:38:16.661,/master/sign-in,607
2021-06-08 14:38:17.939,/master/welcome,595
2021-06-08 14:38:18.802,/manager/task/create,597
2021-06-08 14:38:20.613,/manager/task/create,591
2021-06-08 14:38:20.944,/master/welcome,277
2021-06-08 14:38:21.675,/master/welcome,610
2021-06-08 14:38:21.983,/master/welcome,216
2021-06-08 14:38:22.206,/master/welcome,191
2021-06-08 14:38:22.935,/master/sign-in,594
2021-06-08 14:38:24.206,/master/welcome,596
2021-06-08 14:38:25.035,/manager/task/create,597
2021-06-08 14:38:26.818,/master/welcome,592
2021-06-08 14:38:27.636,/manager/task/list,608
2021-06-08 14:38:29.642,/manager/task/show,596
2021-06-08 14:38:30.28,/master/welcome,186
2021-06-08 14:38:30.995,/master/welcome,593
2021-06-08 14:38:31.266,/master/welcome,192
2021-06-08 14:38:31.471,/master/welcome,178
2021-06-08 14:38:32.204,/master/sign-in,622
2021-06-08 14:38:33.471,/master/welcome,583
2021-06-08 14:38:34.286,/manager/task/create,596
2021-06-08 14:38:36.09,/master/welcome,583
2021-06-08 14:38:36.875,/manager/task/list,585
2021-06-08 14:38:40.274,/manager/task/show,592
2021-06-08 14:38:40.912,/master/welcome,191
2021-06-08 14:38:41.621,/master/welcome,597
2021-06-08 14:38:41.899,/master/welcome,201
2021-06-08 14:38:42.117,/master/welcome,187
2021-06-08 14:38:42.812,/master/sign-in,585
2021-06-08 14:38:44.093,/master/welcome,595
2021-06-08 14:38:44.948,/manager/task/create,606
2021-06-08 14:38:46.786,/master/welcome,594
2021-06-08 14:38:47.551,/manager/task/list,594
2021-06-08 14:38:50.96,/manager/task/show,592
2021-06-08 14:38:51.606,/master/welcome,196
2021-06-08 14:38:52.322,/master/welcome,594
2021-06-08 14:38:52.591,/master/welcome,187
2021-06-08 14:38:52.81,/master/welcome,195
2021-06-08 14:38:53.529,/master/sign-in,610
2021-06-08 14:38:54.801,/master/welcome,582
2021-06-08 14:38:55.619,/manager/task/create,597
2021-06-08 14:38:57.393,/master/welcome,581
2021-06-08 14:38:58.163,/manager/task/list,582
2021-06-08 14:39:01.538,/manager/task/show,583
2021-06-08 14:39:02.195,/master/welcome,206
2021-06-08 14:39:02.885,/master/welcome,581
2021-06-08 14:39:03.151,/master/welcome,190
2021-06-08 14:39:03.377,/master/welcome,199
2021-06-08 14:39:04.1,/master/sign-in,592
2021-06-08 14:39:05.382,/master/welcome,592
2021-06-08 14:39:06.192,/manager/task/create,593
2021-06-08 14:39:07.95,/master/welcome,591
2021-06-08 14:39:08.703,/manager/task/list,582
2021-06-08 14:39:10.722,/manager/task/show,584
2021-06-08 14:39:11.362,/master/welcome,190
2021-06-08 14:39:12.058,/master/welcome,585
